"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"38365","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C16153","","","Stratification Factor","Selected factors that are used during randomization to ensure there is balance of these factors across all subjects within each arm of a study. The subject level values of these factors may be used as fixed effects in statistical models and for sensitivity analyses.","C16153","Stratification Factor","Stratification Factors"
"38366","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C25689","","","Stratification","Grouping defined by important prognostic factors measured at baseline. (ICH E9)","C25689","","Stratification"
"38367","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C142705","","","Study Design Rationale","Reason(s) for choosing the study design. This may include reasons for the choice of control or comparator, as well as the scientific rationale for the study design.","C142705","","Study Design Rationale"
"38368","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C142668","","","Study Hypothesis","A supposition or proposal made to explain certain observations or facts, which requires further investigation or exploration within a clinical study. (NCI)","C142668","","Research Hypothesis"
"38369","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C147141","","","Study Primary Purpose","The principal reason or intention for the execution of an interventional or non-interventional clinical study. (NCI)","C147141","","Study Primary Purpose"
"38370","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C147142","","","Study Secondary Purpose","The ancillary reason or intention for the execution of an interventional or non-interventional clinical study. (NCI)","C147142","","Study Secondary Purpose"
"38371","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C49658","","","Trial Blinding Schema","The type of experimental design used to describe the level of awareness of the clinical trial subjects and/or investigators of the intervention(s) that they are receiving and/or administering.","C49658","Trial Blinding Schema","Trial Blinding Schema"
"38372","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026","Study Monitoring Attribute Terminology","False","Study Monitoring Attribute Terminology","A terminology value set relevant to the attributes of the study monitoring entity.","C163026","Study Monitoring Attribute Terminology","CDISC Protocol Study Monitoring Attribute Terminology"
"38373","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C115753","","","Clinical Monitoring Plan","A description of the strategy, methods, responsibilities, and requirements for monitoring the study. (ICH E6(R2))","C115753","","Clinical Trial Monitoring Plan"
"38374","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C163406","","","Data and Safety Monitoring Plan","A written plan that prospectively identifies and documents monitoring activities intended to protect the safety of the participants, the validity of the data and the integrity of the research study. The DSMP may also identify when to terminate a participant's participation (i.e. individual stopping rules) and/or the appropriate termination of a study (i.e. study stopping rules). (Mayo Clinic)","C163406","Data Safety Monitoring Plan;DSMP;Safety Data Monitoring Plan","Data and Safety Monitoring Plan"
"38375","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C142488","","","Data Monitoring","Review of study data for completeness, consistency, and accuracy for the duration of the study lifecycle.","C142488","","Data Monitoring"
"38376","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C163407","","","GCP Adherence Statement","A written message that asserts, affirms, or declares that the study is conducted in accordance with Good Clinical Practice (GCP).","C163407","Good Clinical Practice Adherence Statement","GCP Adherence Statement"
"38377","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C142674","","","Risk Monitoring","A systematic, prioritized approach that involves identifying, assessing, monitoring and mitigating the risks that could affect the quality of the study or safety of the study participants.","C142674","","Risk Based Monitoring"
"38378","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C163408","","","Safety Data Monitoring","Review of cumulative safety data to identify possible safety concerns.","C163408","","Safety Data Monitoring"
"38379","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C163409","","","Safety Monitoring","Review of safety data to ensure safety of the individuals who are participating in the study, or to identify potential safety concerns for the duration of the study lifecycle.","C163409","","Safety Monitoring"
"38380","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C184395","","","Study Audit Statement","A written message within the study protocol that describes the auditing activities that are to occur within a study and the intent to address findings from an audit report.","C184395","","Study Audit Statement"
"38381","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C184396","","","Study Audit","A systematic and independent examination of study-related activities and documents to determine whether the evaluated trial-related activities were conducted and the data were recorded, analyzed, and accurately reported according to the protocol, sponsor's standard operating procedures (SOPs), good clinical practice (GCP), and the applicable regulatory requirement(s). (ICH E6 Glossary)","C184396","","Study Audit"
"38382","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C163410","","","Study Monitoring Statement","A written message that asserts, affirms, or declares that the study will be monitored in adherence to a clinical monitoring plan and in accordance with Good Clinical Practice (GCP).","C163410","","Study Monitoring Statement"
"38383","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C163411","","","Suicidal Risk Monitoring","A systematic approach to identify and assess the risks of participant suicidal ideation and/or suicide.","C163411","","Suicidal Risk Monitoring"
"38384","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C163026-C15789","","","Trial Monitoring","The act of overseeing the progress of a clinical trial and of ensuring that it is conducted, recorded, and reported in accordance with the protocol, standard operating procedures (SOPs), good clinical practice (GCP), and the applicable regulatory requirement(s). [ICH E6 Glossary]","C15789","","Clinical Trials, Monitoring"
"38385","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C165640","Study Oversight Entity Attribute Terminology","False","Study Oversight Entity Attribute Terminology","A terminology value set relevant to the attributes of the study oversight entity.","C165640","Study Oversight Entity Attribute Terminology","CDISC Protocol Study Oversight Entity Attribute Terminology"
"38386","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C165640-C165862","","","Study Oversight Entity Approval Date","The date on which the study oversight entity grants approval.","C165862","","Study Oversight Entity Approval Date"
"38387","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C165640-C165863","","","Study Oversight Entity Approval Status","The state of the study oversight entity approval process.","C165863","","Study Oversight Entity Approval Status"
"38388","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C165640-C165864","","","Study Oversight Entity Type","A characterization or classification of the group of individuals that approves, monitors and reviews biomedical research to protect the rights, safety and welfare of the study participants, by providing critical scientific, ethical, and/or regulatory oversight functions.","C165864","","Study Oversight Entity Type"
"38389","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921","Study Population Attribute Terminology","False","Study Population Attribute Terminology","A terminology value set relevant to the attributes of the study population entity.","C160921","Study Population Attribute Terminology","CDISC Protocol Study Population Attribute Terminology"
"38390","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161320","","","Comorbid Condition","Medical or health condition that is concomitant or concurrent with the primary condition or disease under study.","C161320","","Comorbid Condition"
"38391","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161319","","","Condition or Disease under Study","Primary disease(s) or condition(s) being studied in the trial, or the focus of the study. (clinicaltrials.gov)","C161319","","Condition or Disease under Study"
"38392","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C28143","","","Control Group","A study population that is defined for the purpose of comparison to the treatment group in a controlled trial. In an epidemiological study, a study population that does not have the outcome of interest.","C28143","","Control Group"
"38393","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161324","","","Demographic Group","A descriptive characterization of the study population (e.g., age, sex, race, education, etc.).","C161324","","Demographic Group"
"38394","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161323","","","Experimental Group","A study population that receives the intervention that is the focus of the study.","C161323","","Experimental Group"
"38395","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161316","","","Females of Childbearing Potential","Female study subjects or patients who have the potential to become pregnant, i.e., those who have experienced menarche and who have not undergone surgical sterilization and are not postmenopausal.","C161316","FOCBP;WOCBP;Women of Childbearing Potential","Female of Childbearing Potential"
"38396","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C16669","","","General Health Status","The state of a subject's mental or physical condition.","C16669","","Health Status"
"38397","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C49651","","","Healthy Volunteer","An individual who is or becomes a participant in a research study and has no significant health-related issues. (NCI)","C49651","Healthy Subject","Healthy Subject"
"38398","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161318","","","Justification of Special Population","An explanation with defensible proof as to the reason why a special population of subjects is included in the clinical study.","C161318","","Justification of Special Population"
"38399","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161317","","","Population Rationale","An explanation as to the logical reasons for why a specific population of subjects is being considered for inclusion in a clinical study.","C161317","","Population Rationale"
"38400","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161321","","","Reference Group","The study population that is defined for the purpose of comparison to the population under investigation.","C161321","Reference Group for Study Sample Population","Reference Group"
"38401","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C142728","","","Target Study Population","The population within the general population for which the study results can be generalized.","C142728","Target Population","Target Study Population"
"38402","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C161322","","","Treatment Group","A study population that receives an intervention(s) within a trial. This could include the investigational product(s) or a comparator (e.g., placebo or an approved intervention).","C161322","","Treatment Group"
"38403","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C160921-C142747","","","Vulnerable Population","Individuals whose willingness to volunteer in a clinical trial may be unduly influenced by the expectation, whether justified or not, of benefits associated with participation, or of a retaliatory response from senior members of a hierarchy in case of refusal to participate. Examples include subordinate members of a group with a hierarchical structure, patients with incurable diseases, persons in nursing homes, unemployed or impoverished persons, patients in emergency situations, ethnic minority groups, homeless persons, nomads, refugees, minors, and those incapable of giving consent. (ICH)","C142747","","Vulnerable Subjects"
"38404","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C177904","Study Product Administration Attribute","False","Study Product Administration Attribute","A terminology value set relevant to the attributes of the study product administration.","C177904","Study Product Administration Attribute","CDISC Protocol Study Product Administration Attribute Terminology"
"38405","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C177904-C42636","","","Dosage Form","The physical form in which active and/or inert ingredient(s) are presented.","C42636","Dose Form","Pharmaceutical Dosage Form"
"38406","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C177904-C142516","","","Dosage Regimen","The schedule of doses of a therapeutic agent per unit of time, including: the time between doses (e.g., every 6 hours) or the time when the dose(s) are to be given (e.g., at 8 a.m. and 4 p.m. daily), and the amount of a medicine (e.g., number of capsules) to be given at each specific time. (Segen's Medical Dictionary)","C142516","","Dosage Regimen"
"38407","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C177904-C89081","","","Dose Frequency","The number of doses administered per a specific interval.","C89081","Dosing Frequency","Dose Frequency"
"38408","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C177904-C25488","","","Dose","The amount of study drug (or placebo) administered to a patient or test subject to be taken at one time or at stated intervals.","C25488","Dose Level;Dose per Administration","Dose"
"38409","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C177904-C177925","","","Justification for Dosage","The rationale or explanation for the planned dose(s).","C177925","","Justification for Planned Dosage"
"38410","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C177904-C177926","","","Justification of Administration","The rationale or explanation for the planned mode of delivery.","C177926","","Justification of Planned Administration"
"38411","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C177904-C38114","","","Route of Administration","The pathway by which a substance is administered in order to reach the site of action in the body.","C38114","Route of Administration","Route of Administration"
"38412","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220","Study Product Attribute Terminology","False","Study Product Attribute Terminology","A terminology value set relevant to the attributes of the study product.","C174220","Study Product Attribute Terminology","CDISC Protocol Study Product Attribute Terminology"
"38413","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176267","","","Study Product Accountability","The act or process for documenting the storage, inventory tracking, and disposition of the study product.","C176267","","Study Product Accountability"
"38414","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176266","","","Study Product Acquisition","The act or process by which the study product is obtained by the study site or investigator.","C176266","","Study Product Acquisition"
"38415","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176269","","","Study Product Appearance","The outward or visible aspect of the study product.","C176269","","Study Product Appearance"
"38416","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176268","","","Study Product Formulation","The composition of the study product, which may include active and inactive ingredients, dose, and dosage form.","C176268","","Study Product Formulation"
"38417","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176271","","","Study Product Labeling","The written, printed, or graphic matter on, or accompanying, the study product or its packaging.","C176271","","Study Product Labeling"
"38418","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176275","","","Study Product Manufacturer","The enterprise or entity that produces the study product.","C176275","","Study Product Manufacturer"
"38419","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176270","","","Study Product Packaging","The material type and configuration used to contain the study product.","C176270","","Study Product Packaging"
"38420","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C98768","","","Study Product Pharmacologic Class","The pharmacological class of the investigational product.","C98768","Pharmacologic Class","Pharmacological Class of Investigational Therapy"
"38421","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176274","","","Study Product Preparation","Instructions for the act of making ready the study product for use or administration.","C176274","","Study Product Preparation"
"38422","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176273","","","Study Product Stability","The parameters under which the study product retains the same properties and characteristics that it possessed at the time of its manufacture for its intended use or administration. (After Anissa W. Wong, Aruna Datla.13-Assay and Stability Testing, Editor(s): Satinder Ahuja, Michael W. Dong, Separation Science and Technology, Academic Press, Volume 6, 2005, Pages 335-358)","C176273","","Study Product Stability"
"38423","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C176272","","","Study Product Storage","The physical or environmental conditions under which the study product is maintained.","C176272","","Study Product Storage"
"38424","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C177927","","","Study Product Therapeutic Class","The classification of a study product based on the disease, disorder, or condition it is intended to treat.","C177927","Study Product Therapeutic Category","Study Product Therapeutic Class"
"38425","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174220-C174265","","","Study Product Type","The characterization or classification of the material artifact(s) that is the focus of the study.","C174265","","Study Product Type"
"38426","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174221","Study Product Type Value Set Terminology","False","Study Product Type Value Set Terminology","The terminology relevant to the identification of the kind of study product.","C174221","Study Product Type Value Set Terminology","CDISC Protocol Study Product Type Value Set Terminology"
"38427","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174221-C68609","","","Active Comparator","A type of control, which has a demonstrated effect, administered as a comparator to subjects in a clinical trial. [From ICH E10]","C68609","Active Control","Active Comparator"
"38428","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174221-C142703","","","Control Product","A comparator product against which the study treatment is evaluated [e.g., concurrent (placebo, no treatment, dose-response, active), and external (historical, published literature)]. [After ICH E10]","C142703","","Study Control"
"38429","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174221-C142587","","","Investigational Product","A material (such as a drug, biologic, or device) produced by or resulting from a process, which is being tested in a study. This may also include a product with a marketing authorization when used or assembled (formulated or packaged) in a way different from the approved form, or when used for an unapproved indication, or when used to gain further information about an approved use. [After ICH]","C142587","Experimental Product","Investigational Product"
"38430","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174221-C49648","","","Placebo Comparator","An inactive, identical-appearing drug or treatment that does not contain the test product.","C49648","Placebo;Placebo Control","Placebo Control"
"38431","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174221-C116527","","","Sham Comparator","A procedure or device that appears to be the same as the actual procedure or device being studied but does not contain active processes or components.","C116527","Sham Intervention","Sham Intervention"
"38432","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309","Study Protocol Attribute Terminology","False","Study Protocol Attribute Terminology","A terminology value set relevant to the attributes of the study protocol entity.","C132309","Study Protocol Attribute Terminology","CDISC Protocol Entities Study Protocol Attribute Terminology"
"38433","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132344","","","Alternate Protocol Identifier","A unique code assigned by an affiliated governing body or other organization that identifies a specific protocol (e.g., grant number, national number).","C132344","","Alternate Protocol Identifier"
"38434","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132345","","","Brief Protocol Title","The short descriptive name for the protocol.","C132345","Abbreviated Protocol Title","Brief Protocol Title"
"38435","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132346","","","Official Protocol Title","The formal descriptive name for the protocol.","C132346","","Official Protocol Title"
"38436","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132347","","","Protocol Amendment","A written description of a change(s) to, or formal clarification of, a protocol. (ICH E6)","C132347","","Protocol Amendment"
"38437","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C51853","","","Protocol Author","A person who is the writer of a structured research study protocol.","C51853","","Protocol Author"
"38438","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C115628","","","Protocol Synopsis","A scientific summary of the key points of the protocol.","C115628","Protocol Scientific Summary","Clinical Trial Protocol Synopsis"
"38439","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C94105","","","Public Protocol Title","The descriptive name of the protocol that is intended for the lay public, written in easily understood language.","C94105","","Study Protocol Document Version Public Title"
"38440","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132348","","","Registry Protocol Identifier","A unique code assigned by a clinical trial registry that identifies a specific protocol.","C132348","","Registry Protocol Identifier"
"38441","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132349","","","Schedule of Activities","A standardized representation of planned clinical trial activities including interventions (e.g., administering drug, surgery) and study administrative activities (e.g., obtaining informed consent, distributing clinical trial material and diaries, randomization) as well as assessments. (CDISC Glossary)","C132349","Schedule of Events;SoA","Schedule of Activities"
"38442","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132350","","","Scientific Protocol Title","A more extensive descriptive name of the protocol that is intended for medical professionals, written using medical and scientific language.","C132350","","Scientific Protocol Title"
"38443","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132351","","","Sponsor Protocol Identifier","A unique code assigned by the sponsor that identifies a specific protocol.","C132351","Sponsor Protocol Code;Sponsor Protocol Number","Sponsor Protocol Identifier"
"38444","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C94108","","","Study Acronym","A word or words formed from the beginning letters or a combination of syllables and letters of a compound term, which identifies a clinical study.","C94108","Trial Acronym","Study Protocol Version Acronym"
"38445","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C181245","","","Study Protocol Version Approval by Oversight Committee Date","The date on which a version of the protocol was finalized or approved by the study oversight committee.","C181245","","Study Protocol Version Approval by Oversight Committee Date"
"38446","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C132352","","","Study Protocol Version Approval by Sponsor Date","The date on which a version of the protocol was finalized or approved by the sponsor.","C132352","Protocol Amendment Approval by Sponsor Date;Study Protocol Version Approval Date","Protocol Approval by Sponsor Date"
"38447","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132309-C93490","","","Study Protocol Version","A plan at a particular point in time for a formal investigation to assess the utility, impact, pharmacological, physiological, and/or psychological effects of a particular treatment, procedure, drug, device, biologic, food product, cosmetic, care plan, or subject characteristic. (BRIDG)","C93490","","Study Protocol Version"
"38448","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067","Study Purpose Value Set","False","Study Purpose Value Set","A terminology codelist relevant to the reason(s) or intention(s) for the execution of an interventional or non-interventional clinical study.","C147067","Study Purpose Value Set","CDISC Protocol Study Purpose Response Terminology"
"38449","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C15714","","","Basic Science","A type of study designed to examine the basic mechanism of action (e.g., physiology, biomechanics) of an intervention. (ClinicalTrials.gov)","C15714","Basic Research","Basic Research"
"38450","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C139174","","","Device Feasibility","An intervention of a device product is being evaluated to determine the feasibility of the product or to test a prototype device and not health outcomes. Such studies are conducted to confirm the design and operating specifications of a device before beginning a full clinical trial. (ClinicalTrials.gov)","C139174","","Device Feasibility Study"
"38451","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C15220","","","Diagnosis","The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results or summary of such an investigation. (NCI)","C15220","Diagnostic","Diagnosis"
"38452","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C147146","","","Exploratory Research","Any action or process to perform research on a hypothetical or theoretical idea in order to determine whether the phenomena is new (which may lead to additional studies) or can be explained by an existing and well-substantiated theory. (NCI)","C147146","","Exploratory Research"
"38453","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C15245","","","Health Services Research","A type of study designed to evaluate the delivery, processes, management, organization or financing of health care. (ClinicalTrials.gov)","C15245","","Health Services Research"
"38454","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C147147","","","Hypothesis Generation","Any action or process to create a tentative proposal to explain certain observations or facts, and which requires further investigation to be verified. (NCI)","C147147","","Hypothesis Generation"
"38455","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C15843","","","Prevention","Any action or response to modify or stop the development of a disease.","C15843","Prophylaxis","Preventive Intervention"
"38456","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C15419","","","Screening","Any action or process to identify a condition, or risk factors for a condition, in humans who are not yet known to have the condition or risk factor. (clinicaltrials.gov)","C15419","","Disease Screening"
"38457","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C15747","","","Supportive Care","Any action or process to maximize comfort, minimize side effects, or mitigate against a decline in the participant's health or function. (clinicaltrials.gov)","C15747","","Supportive Care"
"38458","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147067-C70742","","","Treatment","Any action or process to improve or remedy a syndrome, disease, or condition.","C70742","","Treat"
"38459","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C99077","Study Type Response","false","STYPE","A terminology codelist relevant to the role the study plays in determining the interventions a subject receives.","C99077","Study Type Response","CDISC SDTM Study Type Terminology"
"38460","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C99077-C98722","","","EXPANDED ACCESS","Studies that provide a means for obtaining an experimental drug or device for patients who are not adequately treated by existing therapy, who do not meet the eligibility criteria for enrollment, or who are otherwise unable to participate in another clinical study. Expanded Access studies include individual-patient IND, treatment IND, compassionate use, emergency use or continued access.","C98722","","Expanded Access Study"
"38461","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C99077-C98388","","","INTERVENTIONAL","Studies in which individuals are assigned by an investigator based on a protocol to receive specific interventions. Subjects may receive diagnostic, therapeutic or other types of interventions. The assignment of the intervention may or may not be random. The individuals are then followed and biomedical and/or health outcomes are assessed.","C98388","","Interventional Study"
"38462","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C99077-C16084","","","OBSERVATIONAL","Studies in which biomedical and/or health outcomes are assessed in pre-defined groups of individuals. Subjects in the study may receive diagnostic, therapeutic, or other interventions, but the investigator does not assign specific interventions to the subjects of the study.","C16084","","Observational Study"
"38463","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C99077-C129000","","","PATIENT REGISTRY","Observational studies which include an organized system that uses observational methods to collect uniform data (clinical and other) prospectively for a population defined by a particular disorder/disease, condition (including susceptibility to a disorder), or exposure (including products, health care services, and/or procedures) and that serves a predetermined scientific, clinical, or policy purpose. Patient registries may be single purpose or on-going data collection programs that address one or more questions. (AHRQ)","C129000","","Patient Registry Study"
"38464","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736","Trial Intent Type Response","true","TINDTP","A terminology codelist relevant to the responses for the planned purpose of the therapy, device, or agent under study in the clinical trial.","C66736","Trial Intent Type Response","CDISC SDTM Trial Indication Type Terminology"
"38465","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C15714","","","BASIC SCIENCE","A type of study designed to examine the basic mechanism of action (e.g., physiology, biomechanics) of an intervention. (ClinicalTrials.gov)","C15714","Basic Research","Basic Research"
"38466","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C49654","","","CURE","A type of study designed to evaluate intervention(s) aimed to cure a disease or condition.","C49654","","Cure Study"
"38467","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C139174","","","DEVICE FEASIBILITY","An intervention of a device product is being evaluated to determine the feasibility of the product or to test a prototype device and not health outcomes. Such studies are conducted to confirm the design and operating specifications of a device before beginning a full clinical trial. (ClinicalTrials.gov)","C139174","","Device Feasibility Study"
"38468","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C49653","","","DIAGNOSIS","A type of study designed to evaluate intervention(s) aimed at identifying a disease or condition.","C49653","","Diagnosis Study"
"38469","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C170629","","","DISEASE MODIFYING","A type of study designed to evaluate the effects of treatment(s) intended to cause a change in disease, syndrome, or condition beyond the point of treatment administration.","C170629","","Disease Modifying Treatment Study"
"38470","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C15245","","","HEALTH SERVICES RESEARCH","A type of study designed to evaluate the delivery, processes, management, organization or financing of health care. (ClinicalTrials.gov)","C15245","","Health Services Research"
"38471","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C49655","","","MITIGATION","A type of study designed to identify actions necessary to eliminate or reduce the risk to human life or well-being as a result of a particular medication or treatment regimen. (NCI)","C49655","","Adverse Effect Mitigation Study"
"38472","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C49657","","","PREVENTION","A type of study designed to identify actions necessary to permanently eliminate or reduce the long-term risk to human life as a result of a particular medication or treatment regimen.","C49657","Prophylaxis Study","Prevention Study"
"38473","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C71485","","","SCREENING","A type of study designed to assess or examine methods of identifying a condition (or risk factors for a condition) in people who are not yet known to have the condition (or risk factor). (Clinicaltrials.gov)","C71485","","Screening Study"
"38474","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C71486","","","SUPPORTIVE CARE","A type of study designed to evaluate one or more interventions where the primary intent is to maximize comfort, minimize side effects or mitigate against a decline in the subject's health or function. In general, supportive care interventions are not intended to cure a disease. (ClinicalTrials.gov)","C71486","","Supportive Care Study"
"38475","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66736-C49656","","","TREATMENT","A type of study designed to evaluate intervention(s) for treatment of disease, syndrome or condition.","C49656","Therapy Trial","Treatment Study"
"38476","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737","Trial Phase Response","true","TPHASE","A terminology codelist relevant to the phase, or stage, of the clinical trial.","C66737","Trial Phase Response","CDISC SDTM Trial Phase Terminology"
"38477","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C48660","","","NOT APPLICABLE","Determination of a value is not relevant in the current context. (NCI)","C48660","NA;Not Applicable","Not Applicable"
