"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"45101","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C80196","","","Matrix Metalloproteinase 8","A measurement of the matrix metalloproteinase 8 in a biological specimen.","C80196","Matrix Metalloproteinase 8;Neutrophil Collagenase","Matrix Metalloproteinase 8 Measurement"
"45102","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C80197","","","Matrix Metalloproteinase 9","A measurement of the matrix metalloproteinase 9 in a biological specimen.","C80197","Gelatinase B;Matrix Metalloproteinase 9","Matrix Metalloproteinase 9 Measurement"
"45103","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74661","","","Mature Plasma Cells","A measurement of the mature plasma cells (plasmacytes) in a biological specimen.","C74661","Mature Plasma Cells;Plasmacytes;Plasmocytes","Mature Plasma Cell Count"
"45104","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74911","","","Mature Plasma Cells/Lymphocytes","A relative measurement (ratio or percentage) of the mature plasma cells (plasmacytes) to all lymphocytes in a biological specimen.","C74911","Mature Plasma Cells/Lymphocytes","Mature Plasma Cell to Lymphocyte Ratio Measurement"
"45105","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98869","","","Mature Plasma Cells/Total Cells","A relative measurement (ratio or percentage) of the mature plasma cells (plasmacytes) to total cells in a biological specimen (for example a bone marrow specimen).","C98869","Mature Plasma Cells/Total Cells","Plasma Cell to Total Cell Ratio Measurement"
"45106","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C127628","","","Maturing Erythroid Cells/Total Cells","A relative measurement (ratio or percentage) of the maturing erythroid cells to total cells in a biological specimen.","C127628","Maturing Erythroid/Total Cells","Maturing Erythroid Cell to Total Cell Ratio Measurement"
"45107","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C127629","","","Maturing Myeloid Cells/Total Cells","A relative measurement (ratio or percentage) of the maturing myeloid cells to total cells in a biological specimen.","C127629","Maturing Myeloid/Total Cells","Maturing Myeloid Cell to Total Cell Ratio Measurement"
"45108","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74614","","","May-Hegglin Anomaly","A measurement of the May-Hegglin anomaly in a blood sample. This anomaly is characterized by large, misshapen platelets and the presence of Dohle bodies in leukocytes.","C74614","May-Hegglin Anomaly","May-Hegglin Anomaly Measurement"
"45109","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184623","","","Mazindol","A measurement of the mazindol in a biological specimen.","C184623","Mazindol","Mazindol Measurement"
"45110","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C114215","","","MCV Reticulocytes","A measurement of the mean volume of reticulocytes in a biological specimen.","C114215","MCV Reticulocytes;MCVr;Mean Corpuscular Volume Reticulocytes","Reticulocyte Mean Corpuscular Volume"
"45111","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C96686","","","Mean Platelet Component","A measurement of the mean platelet component (platelet activity) in a blood specimen.","C96686","Mean Platelet Component","Mean Platelet Component Measurement"
"45112","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C114214","","","Mean Platelet Dry Mass","A measurement of the mean platelet dry mass in a biological specimen.","C114214","Mean Platelet Dry Mass","Mean Platelet Dry Mass"
"45113","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74730","","","Mean Platelet Volume","A measurement of the average size of the platelets present in a blood sample.","C74730","Mean Platelet Volume","Mean Platelet Volume Measurement"
"45114","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147391","","","Meconium","A measurement of the meconium in a biological specimen.","C147391","Meconium","Meconium Measurement"
"45115","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C139079","","","Medazepam","A measurement of the medazepam present in a biological specimen.","C139079","Medazepam","Medazepam Measurement"
"45116","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C116193","","","Medium Absorption Retic/Reticulocytes","A relative measurement (ratio or percentage) of the medium absorption reticulocytes to total reticulocytes in a biological specimen.","C116193","Medium Absorption Retic/Reticulocytes","Medium Absorption Reticulocytes to Total Reticulocytes Ratio Measurement"
"45117","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C116192","","","Medium Absorption Reticulocytes","A measurement of the medium absorption reticulocytes in a biological specimen.","C116192","Medium Absorption Reticulocytes","Medium Absorption Reticulocyte Measurement"
"45118","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184624","","","Mefenorex","A measurement of the mefenorex in a biological specimen.","C184624","Mefenorex","Mefenorex Measurement"
"45119","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98752","","","Megakaryoblasts","A measurement of the megakaryoblasts in a biological specimen.","C98752","Megakaryoblasts","Megakaryoblast Cell Count"
"45120","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98753","","","Megakaryoblasts/Total Cells","A relative measurement (ratio or percentage) of the megakaryoblasts to total cells in a biological specimen (for example a bone marrow specimen).","C98753","Megakaryoblasts/Total Cells","Megakaryoblast to Total Cell Ratio Measurement"
"45121","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C135432","","","Megakaryocyte and Megakaryoblast Morph","An examination or assessment of the form and structure of megakaryoblasts and megakaryocytes.","C135432","Megakaryocyte and Megakaryoblast Morph;Megakaryocyte and Megakaryoblast Morphology","Megakaryocyte and Megakaryoblast Morphology Assessment"
"45122","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C96688","","","Megakaryocytes","A measurement of the megakaryocytes per unit of a biological specimen.","C96688","Megakaryocytes","Megakaryocyte Count"
"45123","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C154722","","","Megakaryocytes/Leukocytes","A relative measurement (ratio or percentage) of the megakaryocytes to leukocytes in a biological specimen.","C154722","Megakaryocytes/Leukocytes","Megakaryocytes to Leukocytes Ratio Measurement"
"45124","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98867","","","Megakaryocytes/Total Cells","A relative measurement (ratio or percentage) of the megakaryocytes to total cells in a biological specimen (for example a bone marrow specimen).","C98867","Megakaryocytes/Total Cells","Megakaryocyte to Total Cell Ratio Measurement"
"45125","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74867","","","Melatonin","A measurement of the melatonin hormone in a biological specimen.","C74867","Melatonin","Melatonin Measurement"
"45126","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C111250","","","Meningeal Cells","A measurement of the mengingeal cells in a biological specimen.","C111250","Meningeal Cells","Meningeal Cell Count"
"45127","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C111251","","","Meningeal Cells/Total Cells","A relative measurement (ratio or percentage) of the meningeal cells to total cells in a biological specimen.","C111251","Meningeal Cells/Total Cells","Meningeal Cell to Total Cell Ratio Measurement"
"45128","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147392","","","Meperidine","A measurement of the meperidine in a biological specimen.","C147392","Meperidine","Meperidine Measurement"
"45129","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184551","","","Mephedrone","A measurement of the mephedrone in a biological specimen.","C184551","Mephedrone","Mephedrone Measurement"
"45130","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184625","","","Meprobamate","A measurement of the meprobamate in a biological specimen.","C184625","Meprobamate","Meprobamate Measurement"
"45131","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147393","","","Mercury","A measurement of the mercury in a biological specimen.","C147393","Hg;Mercury","Mercury Measurement"
"45132","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C75355","","","Mescaline","A measurement of the mescaline in a biological specimen.","C75355","3,4,5-trimethoxyphenethylamine;Mescaline","Mescaline Measurement"
"45133","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C177979","","","Mesoridazine","A measurement of the mesoridazine in a biological specimen.","C177979","Mesoridazine","Mesoridazine Measurement"
"45134","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147398","","","Mesothelial Cells","A measurement of the mesothelial cells in a biological specimen.","C147398","Mesothelial Cells","Mesothelial Cells Count"
"45135","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147399","","","Mesothelial Cells/Leukocytes","A relative measurement (ratio or percentage) of the mesothelial cells to total leukocytes in a biological specimen.","C147399","Mesothelial Cells/Leukocytes","Mesothelial Cells to Leukocytes Ratio Measurement"
"45136","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184588","","","Mesterolone","A measurement of the mesterolone in a biological specimen.","C184588","Mesterelone;Mesterolone","Mesterolone Measurement"
"45137","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74615","","","Metamyelocytes","A measurement of the metamyelocytes (small, myelocytic neutrophils with an indented nucleus) in a biological specimen.","C74615","Metamyelocytes","Metamyelocyte Count"
"45138","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74645","","","Metamyelocytes/Leukocytes","A relative measurement (ratio or percentage) of the metamyelocytes (small, myelocytic neutrophils with an indented nucleus) to all leukocytes in a biological specimen.","C74645","Metamyelocytes/Leukocytes","Metamyelocyte to Leukocyte Ratio Measurement"
"45139","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98754","","","Metamyelocytes/Total Cells","A relative measurement (ratio or percentage ) of the metamyelocytes (small, myelocytic neutrophils with an indented nucleus) to total cells in a biological specimen (for example a bone marrow specimen).","C98754","Metamyelocytes/Total Cells","Metamyelocyte to Total Cell Ratio Measurement"
"45140","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C163468","","","Metanephrine Excretion Rate","A measurement of the amount of metanephrine being excreted in a biological specimen over a defined amount of time (e.g. one hour).","C163468","Metanephrine Excretion Rate","Metanephrine Excretion Rate"
"45141","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C116198","","","Metanephrine","A measurement of the metanephrine in a biological specimen.","C116198","Metadrenaline;Metanephrine","Metanephrine Measurement"
"45142","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C177991","","","Metanephrine+Normetanephrine Excr Rate","A measurement of the amount of metanephrine and normetanephrine being excreted in a biological specimen over a defined amount of time (e.g., one hour).","C177991","Metanephrine+Normetanephrine Excr Rate;Metanephrine+Normetanephrine Excretion Rate","Metanephrine and Normetanephrine Excretion Rate"
"45143","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C177990","","","Metanephrine+Normetanephrine","A measurement of the metanephrine and normetanephrine in a biological specimen.","C177990","Metanephrine+Normetanephrine","Metanephrine and Normetanephrine Measurement"
"45144","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147400","","","Metanephrine, Free","A measurement of the free metanephrine in a biological specimen.","C147400","Metanephrine, Free","Free Metanephrine Measurement"
"45145","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C128972","","","Metarubricyte","A measurement of the metarubricytes in a biological specimen.","C128972","Acidophilic Erythroblast;Metarubricyte;Orthochromatophilic Normoblast;Orthochromic Erythroblast;Orthochromic Normoblast","Metarubricyte Count"
"45146","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C128971","","","Metarubricyte/Total Cells","A relative measurement (ratio or percentage) of the metarubricytes to total cells in a biological specimen.","C128971","Metarubricyte/Total Cells","Metarubricyte to Total Cell Ratio Measurement"
"45147","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C165974","","","Metarubricytes/Leukocytes","A relative measurement (ratio or percentage) of the metarubricytes to leukocytes in a biological specimen.","C165974","Metarubricytes/Leukocytes","Metarubricyte to Leukocyte Ratio Measurement"
"45148","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74881","","","Methadone","A measurement of the methadone present in a biological specimen.","C74881","Methadone","Methadone Measurement"
"45149","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C75348","","","Methamphetamine","A measurement of the methamphetamine drug present in a biological specimen.","C75348","Methamphetamine","Methamphetamine Measurement"
"45150","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147394","","","Methanol","A measurement of the methanol in a biological specimen.","C147394","Methanol","Methanol Measurement"
"45151","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74882","","","Methaqualone","A measurement of the methaqualone present in a biological specimen.","C74882","Methaqualone","Methaqualone Measurement"
"45152","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184589","","","Methasterone","A measurement of the methasterone in a biological specimen.","C184589","Methasterone","Methasterone Measurement"
"45153","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184552","","","Methcathinone","A measurement of the methcathinone in a biological specimen.","C184552","Ephedrone;Methcathinone","Methcathinone Measurement"
"45154","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C96689","","","Methemoglobin","A measurement of the methemoglobin in a biological specimen.","C96689","Methemoglobin","Methemoglobin Measurement"
"45155","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147367","","","Methemoglobin/Total Hemoglobin","A relative measurement (ratio or percentage) of the amount of methemoglobin compared to total hemoglobin in a biological specimen.","C147367","FMET HB;Fractionated Methemoglobin;Methemoglobin/Total Hemoglobin","Methemoglobin to Total Hemoglobin Ratio Measurement"
"45156","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C122238","","","Methionine","A measurement of the methionine in a biological specimen.","C122238","Methionine","Methionine Measurement"
"45157","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184626","","","Methohexital","A measurement of the methohexital in a biological specimen.","C184626","Methohexital","Methohexital Measurement"
"45158","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C96690","","","Methylmalonic Acid","A measurement of the methylmalonic acid in a biological specimen.","C96690","Methylmalonate;Methylmalonic Acid","Methylmalonic Acid Measurement"
"45159","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C170581","","","Methylphenidate","A measurement of the methylphenidate in a biological specimen.","C170581","Methylphenidate","Methylphenidate Measurement"
"45160","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184627","","","Methylphenobarbital","A measurement of the methylphenobarbital in a biological specimen.","C184627","Mephobarbital;Methylphenobarbital","Methylphenobarbital Measurement"
"45161","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184590","","","Methyltestosterone","A measurement of the methyltestosterone in a biological specimen.","C184590","Methyltestosterone","Methyltestosterone Measurement"
"45162","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184591","","","Methyprylon","A measurement of the methyprylon in a biological specimen.","C184591","Methyprylon","Methyprylon Measurement"
"45163","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C172502","","","MHC Class I Chain Related Protein A","A measurement of the MHC class I chain related protein A in a biological specimen.","C172502","MHC Class I Chain Related Protein A","MHC Class I Chain Related Protein A Measurement"
"45164","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C64822","","","Microcytes","A measurement of the microcytes in a biological specimen.","C64822","Microcytes","Microcyte Count"
"45165","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C116199","","","Mid Cell Fraction","A measurement of the mid cell fraction, including eosinophils, basophils, monocytes and other precursor white blood cells, in a biological specimen.","C116199","Mid Cell Fraction;Mid Cells","Mid Cell Fraction Measurement"
"45166","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C172523","","","Mid-Reg Pro-Atrial Natriuretic Peptide","A measurement of the mid-regional pro-atrial natriuretic peptide in a biological specimen.","C172523","Mid-Reg Pro-Atrial Natriuretic Peptide;Mid-Regional Pro-Atrial Natriuretic Peptide;MR-proANP;MRproANP","Mid-Regional Pro-Atrial Natriuretic Peptide Measurement"
"45167","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C139083","","","Midazolam","A measurement of the midazolam present in a biological specimen.","C139083","Midazolam","Midazolam Measurement"
"45168","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147395","","","Mitochondrial M2 Antibody","A measurement of the mitochondrial antibodies of M2 specificity in a biological specimen.","C147395","Mitochondrial M2 Antibody","Mitochondrial M2 Antibody Measurement"
"45169","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C163465","","","Mitochondrial M2 IgG Antibody","A measurement of the mitochondrial IgG antibodies of M2 specificity in a biological specimen.","C163465","Mitochondrial M2 IgG Antibody","Mitochondrial M2 IgG Antibody Measurement"
"45170","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C165922","","","Mixed Antigen IgE AB RAST Score","A classification of the amount of mixed antigen IgE antibody, using the RAST (radioallergosorbent test) scoring system, in a biological specimen.","C165922","Mixed Antigen IgE Antibody RAST Score","Mixed Antigen IgE Antibody RAST Score Measurement"
"45171","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C130100","","","Mixed Antigen IgE Antibody","A measurement of the mixed antigen IgE antibody in a biological specimen.","C130100","Mixed Antigen IgE Antibody","Mixed Antigen IgE Antibody Measurement"
"45172","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74771","","","Mixed Casts","A measurement of the mixed (the cast contains a mixture of cell types) casts present in a biological specimen.","C74771","Mixed Casts","Mixed Cast Count"
"45173","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C16790","","","Mixed Lymphocyte Reaction","A measurement of the histocompatibility at the HL-A locus between two populations of lymphocytes taken from two separate individuals.","C16790","Mixed Leukocyte Reaction;Mixed Lymphocyte Reaction","Mixed Lymphocyte Reaction Test"
"45174","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C184628","","","Modafinil","A measurement of the modafinil in a biological specimen.","C184628","Modafinil","Modafinil Measurement"
"45175","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C130111","","","Mold Mix Antigen IgA Antibody","A measurement of the mold mix antigen IgA antibody in a biological specimen.","C130111","Mold Mix Antigen IgA Antibody","Mold Mix Antigen IgA Antibody Measurement"
"45176","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C130109","","","Mold Mix Antigen IgE Antibody","A measurement of the mold mix antigen IgE antibody in a biological specimen.","C130109","Mold Mix Antigen IgE Antibody","Mold Mix Antigen IgE Antibody Measurement"
"45177","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C130110","","","Mold Mix Antigen IgG Antibody","A measurement of the mold mix antigen IgG antibody in a biological specimen.","C130110","Mold Mix Antigen IgG Antibody","Mold Mix Antigen IgG Antibody Measurement"
"45178","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C165926","","","Mold Mix IgE AB RAST Score","A classification of the amount of mold mix pollen IgE antibody, using the RAST (radioallergosorbent test) scoring system, in a biological specimen.","C165926","Mold Mix IgE AB RAST Score","Mold Mix IgE Antibody RAST Score Measurement"
"45179","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C165907","","","Mold Mix IgG AB RAST Score","A classification of the amount of mold mix  IgG antibody, using the RAST (radioallergosorbent test) scoring system, in a biological specimen.","C165907","Mold Mix IgG AB RAST Score","Mold Mix IgG Antibody RAST Score Measurement"
"45180","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C177981","","","Molindone","A measurement of the molindone in a biological specimen.","C177981","Molindone","Molindone Measurement"
"45181","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74631","","","Monoblasts","A measurement of the monoblast cells in a biological specimen.","C74631","Monoblasts","Monoblast Count"
"45182","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74646","","","Monoblasts/Leukocytes","A relative measurement (ratio or percentage) of the monoblasts to leukocytes in a biological specimen.","C74646","Monoblasts/Leukocytes","Monoblast to Leukocyte Ratio Measurement"
"45183","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C163467","","","Monoclonal Protein Spike Excretion Rate","A measurement of the amount of Monoclonal Protein being excreted in a biological specimen over a defined amount of time (e.g. one hour).","C163467","Monoclonal Protein Spike Excretion Rate","Monoclonal Protein Spike Excretion Rate"
"45184","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C158218","","","Monoclonal Protein Spike Region","The identification of the protein zone (e.g., alpha-1 globulin, beta globulin, etc.) at a particular location on the electrophoresis graph, within which excess monoclonal proteins are observed.","C158218","Monoclonal Protein Spike Region","Monoclonal Protein Spike Region Identification"
"45185","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C117844","","","Monoclonal Protein Spike","A measurement of the monoclonal protein in the region of the electrophoresis field containing a spike (increase) in protein.","C117844","Monoclonal Protein Spike","Monoclonal Protein Spike Measurement"
"45186","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C156508","","","Monoclonal Protein Spike/Total Protein","A relative measurement (ratio or percentage) of a monoclonal protein spike to total protein in a biological specimen.","C156508","Monoclonal Protein Spike/Total Protein","Monoclonal Protein Spike to Total Protein Ratio Measurement"
"45187","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C92291","","","Monoclonal Protein","A measurement of homogenous immunoglobulin resulting from the proliferation of a single clone of plasma cells in a biological specimen.","C92291","Monoclonal Immunoglobulin Protein;Monoclonal Protein;Paraprotein","Monoclonal Protein Measurement"
"45188","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147397","","","Monoclonal Protein/Total Protein","A relative measurement (ratio or percentage) of the monoclonal protein to total protein in a biological specimen.","C147397","Monoclonal Protein/Total Protein","Monoclonal Protein to Total Protein Ratio Measurement"
"45189","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C82025","","","Monocyte Chemotactic Protein 1","A measurement of the monocyte chemotactic protein 1 in a biological specimen.","C82025","CCL2;Chemokine (C-C Motif) Ligand 2;Monocyte Chemotactic Protein 1","Monocyte Chemotactic Protein 1 Measurement"
"45190","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147396","","","Monocytes and Macrophages/Leukocytes","A relative measurement (ratio or percentage) of the monocytes and macrophages to total leukocytes in a biological specimen.","C147396","Monocytes and Macrophages/Leukocytes","Monocytes and Macrophages to Leukocytes Ratio Measurement"
"45191","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C64823","","","Monocytes","A measurement of the monocytes in a biological specimen.","C64823","Monocytes","Monocyte Count"
"45192","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C64824","","","Monocytes/Leukocytes","A relative measurement (ratio or percentage) of the monocytes to leukocytes in a biological specimen.","C64824","Monocytes/Leukocytes","Monocyte to Leukocyte Ratio"
"45193","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C106544","","","Monocytes/Macrocytes","A relative measurement (ratio or percentage) of the monocytes to macrocytes present in a sample.","C106544","Monocytes/Macrocytes","Monocytes to Macrocytes Ratio Measurement"
"45194","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C135433","","","Monocytes/Non-Squam Epi Cells","A relative measurement (ratio or percentage) of the monocytes to non-squamous epithelial cells in a biological specimen.","C135433","Monocytes/Non-Squam Epi Cells","Monocytes to Non-Squamous Epithelial Cells Ratio Measurement"
"45195","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98872","","","Monocytes/Total Cells","A relative measurement (ratio or percentage) of the monocytes to total cells in a biological specimen (for example a bone marrow specimen).","C98872","Monocytes/Total Cells","Monocytes to Total Cell Ratio Measurement"
"45196","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C111276","","","Monocytoid Cells","A measurement of the monocytoid cells in a biological specimen.","C111276","Monocytoid Cells","Monocytoid Cell Count"
"45197","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C120641","","","Monocytoid Cells/Leukocytes","A relative measurement (ratio or percentage) of the monocytoid cells to leukocytes in a biological specimen.","C120641","Monocytoid Cells/Leukocytes","Monocytoid Cells to Leukocytes Ratio Measurement"
"45198","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C111277","","","Monocytoid Cells/Total Cells","A relative measurement (ratio or percentage) of the monocytoid cells to total cells in a biological specimen.","C111277","Monocytoid Cells/Total Cells","Monocytoid Cell to Total Cell Ratio Measurement"
"45199","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C181407","","","Monomethylarginine","A measurement of the monomethylarginine in a biological specimen.","C181407","Monomethylarginine;Tilarginine","Monomethylarginine Measurement"
"45200","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C154757","","","Mononuclear Cells","A measurement of the mononuclear cells in a biological specimen.","C154757","Mononuclear Cells;Mononucleated Cells","Mononuclear Cell Count"
"45201","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74681","","","Monosodium Urate Crystals","A measurement of the monosodium urate crystals present in a biological specimen.","C74681","Monosodium Urate Crystals;Sodium Urate Crystals","Monosodium Urate Crystal Measurement"
"45202","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74883","","","Morphine","A measurement of the morphine present in a biological specimen.","C74883","Morphine","Morphine Measurement"
"45203","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C147433","","","Motile Sperm/Total Sperm","A relative measurement (ratio or percentage) of the motile sperm to total sperm in a biological specimen.","C147433","Motile Sperm/Total Sperm","Motile Sperm to Total Sperm Ratio Measurement"
"45204","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C79457","","","Mu Glutathione-S-Transferase","A measurement of the mu form of glutathione S-transferase in a biological specimen.","C79457","Mu Glutathione-S-Transferase","Mu Glutathione-S-Transferase Measurement"
"45205","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C79458","","","Mu Glutathione-S-Transferase/Creatinine","A relative measurement (ratio or percentage) of the mu gamma glutamyl transpeptidase to creatinine in a biological specimen.","C79458","Mu Glutathione-S-Transferase/Creatinine","Mu Glutathione-S-Transferase to Creatinine Ratio Measurement"
"45206","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74721","","","Mucous Threads","A measurement of the mucous threads present in a biological specimen.","C74721","Mucous Threads","Mucous Thread Measurement"
"45207","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C127630","","","Murinoglobulin","A measurement of the murinoglobulin in a biological specimen.","C127630","Murinoglobulin","Murinoglobulin Measurement"
"45208","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C103418","","","Myelin Antibodies","A measurement of the myelin antibodies in a biological specimen.","C103418","Myelin Antibodies","Myelin Antibodies Measurement"
"45209","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C122135","","","Myelin Basic Protein","A measurement of the myelin basic protein in a biological specimen.","C122135","Myelin Basic Protein","Myelin Basic Protein Measurement"
"45210","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74632","","","Myeloblasts","A measurement of the myeloblast cells in a biological specimen.","C74632","Myeloblasts","Myeloblast Count"
"45211","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C64825","","","Myeloblasts/Leukocytes","A relative measurement (ratio or percentage) of the myeloblasts to leukocytes in a biological specimen.","C64825","Myeloblasts/Leukocytes","Myeloblast to Leukocyte Ratio"
"45212","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C98761","","","Myeloblasts/Total Cells","A relative measurement (ratio or percentage) of the myeloblasts to total cells in a biological specimen (for example a bone marrow specimen).","C98761","Myeloblasts/Total Cells","Myeloblast to Total Cell Ratio Measurement"
"45213","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154-C74662","","","Myelocytes","A measurement of the myelocytes in a biological specimen.","C74662","Myelocytes","Myelocyte Count"
