"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"37211","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C83004-C25471","","","CURRENT","Occurring in or belonging to the present time. (NCI)","C25471","","Current"
"37212","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C83004-C25627","","","FORMER","Occurring prior to something else. (NCI)","C25627","Previous","Previous"
"37213","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C83004-C70543","","","NEVER","Not ever; at no time in the past.","C70543","","Never"
"37214","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78428","Total Volume Administration Unit","true","EXVOLTU","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Total Volume Administration Unit codelist. (NCI)","C78428","Total Volume Administration Unit","CDISC CDASH Total Volume Administration Unit Terminology"
"37215","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78428-C28253","","","mg","A unit of mass equal to one thousandth (1E-3) of a gram.","C28253","Milligram","Milligram"
"37216","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78428-C28254","","","mL","A unit of volume equal to one thousandth (1E-3) of a liter.","C28254","cm3;Milliliter","Milliliter"
"37217","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78428-C48152","","","ug","A unit of mass equal to one millionth (1E-6) of a gram.","C48152","mcg;Microgram","Microgram"
"37218","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78427","Unit for the Duration of Treatment Interruption","true","EXINTPU","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Unit for Duration of Treatment Interruption codelist. (NCI)","C78427","Unit for the Duration of Treatment Interruption","CDISC CDASH Unit for Duration of Treatment Interruption Terminology"
"37219","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78427-C25529","","","HOURS","A unit of measurement of time equal to 60 minutes.","C25529","h;Hours;hr","Hour"
"37220","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78427-C48154","","","min","A unit of measurement of time equal to 60 seconds.","C48154","Minute","Minute"
"37221","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78427-C42535","","","sec","The base unit of time in the International System of Units (SI) equal to the duration of 9,192,631,770 periods of the specified light radiation corresponding to the transition between the two hyperfine levels of the cesium 133 atom in its ground state at 0 K.","C42535","Second","Second"
"37222","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421","Unit of Drug Dispensed or Returned","true","DAORRESU","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Unit of Drug Dispensed or Returned codelist. (NCI)","C78421","Unit of Drug Dispensed or Returned","CDISC CDASH Unit of Drug Dispensed or Returned Terminology"
"37223","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48474","","","BAG","A dosing measurement based on the bag unit.(NCI)","C48474","Bag Dosing Unit","Bag Dosing Unit"
"37224","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48477","","","BOTTLE","A dosing measurement based on the bottle unit.(NCI)","C48477","Bottle Dosing Unit","Bottle Dosing Unit"
"37225","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48478","","","BOX","A dosing measurement based on the box unit.(NCI)","C48478","Box Dosing Unit","Box Dosing Unit"
"37226","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48480","","","CAPSULE","A dosing measurement based on the capsule unit.(NCI)","C48480","cap;Capsule Dosing Unit","Capsule Dosing Unit"
"37227","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48484","","","CONTAINER","A dosing measurement based on the container unit.(NCI)","C48484","Container Dosing Unit","Container Dosing Unit"
"37228","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48490","","","DISK","A dosing measurement based on the disk unit.(NCI)","C48490","Disk Dosing Unit","Disk Dosing Unit"
"37229","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48520","","","PACKAGE","A dosing measurement based on the package unit.(NCI)","C48520","Pack Dosing Unit;Package Dosing Unit","Package Dosing Unit"
"37230","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48521","","","PACKET","A dosing measurement based on the packet unit.(NCI)","C48521","Packet Dosing Unit","Packet Dosing Unit"
"37231","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48524","","","PATCH","A dosing measurement based on the patch unit.(NCI)","C48524","Patch Dosing Unit","Patch Dosing Unit"
"37232","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48542","","","TABLET","A dosing measurement based on the tablet unit.(NCI)","C48542","tab;Tablet Dosing Unit","Tablet Dosing Unit"
"37233","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48549","","","TUBE","A dosing measurement based on the tube unit.(NCI)","C48549","Tube Dosing Unit","Tube Dosing Unit"
"37234","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78421-C48551","","","VIAL","A dosing measurement based on the vial unit.(NCI)","C48551","Vial Dosing Unit","Vial Dosing Unit"
"37235","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78429","Unit of Measure for Flow Rate","true","EXFLRTU","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Unit of Measure for Flow Rate codelist. (NCI)","C78429","Unit of Measure for Flow Rate","CDISC CDASH Unit of Measure for Flow Rate Terminology"
"37236","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78429-C64777","","","mL/min","A unit of flow rate equal to one milliliter per minute.","C64777","","Milliliter per Minute"
"37237","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78429-C67420","","","mmol/day","A unit of substance flow rate equal to one millimole per day.","C67420","mmol/24h","Millimole per 24 Hours"
"37238","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78429-C71205","","","ug/day","A unit of mass flow rate equal to one microgram per day.","C71205","mcg/day","Microgram per Day"
"37239","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78429-C71211","","","ug/min","A unit of mass flow rate equal to one microgram per minute.","C71211","mcg/min","Microgram per Minute"
"37240","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78429-C67406","","","umol/day","A unit of substance flow rate equal to one micromole per day.","C67406","mcmol/day","Micromole per 24 Hours"
"37241","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78423","Units for Exposure","true","EXDOSU","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Units for Exposure codelist. (NCI)","C78423","Units for Exposure","CDISC CDASH Units for Exposure Terminology"
"37242","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78423-C48480","","","CAPSULE","A dosing measurement based on the capsule unit.(NCI)","C48480","cap;Capsule Dosing Unit","Capsule Dosing Unit"
"37243","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78423-C48155","","","g","A unit of mass equal to one thousandth (1E-3) of a kilogram, the kilogram being the base unit of mass in the International System of Units (SI).","C48155","Gram","Gram"
"37244","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78423-C28253","","","mg","A unit of mass equal to one thousandth (1E-3) of a gram.","C28253","Milligram","Milligram"
"37245","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78423-C28254","","","mL","A unit of volume equal to one thousandth (1E-3) of a liter.","C28254","cm3;Milliliter","Milliliter"
"37246","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78423-C65060","","","PUFF","A means of delivering a defined dose of a therapeutic aerolized solution into either the upper or lower respiratory tract. Metered-dose inhalers or spray pumps are devices that provide a puff dose for delivery into either the oral or the nasal cavity.(NCI)","C65060","Puff Dosing Unit","Puff Dosing Unit"
"37247","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78423-C48542","","","TABLET","A dosing measurement based on the tablet unit.(NCI)","C48542","tab;Tablet Dosing Unit","Tablet Dosing Unit"
"37248","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78423-C48152","","","ug","A unit of mass equal to one millionth (1E-6) of a gram.","C48152","mcg;Microgram","Microgram"
"37249","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78430","Units for Planned Exposure","true","EXPDOSEU","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Units for Planned Exposure codelist. (NCI)","C78430","Units for Planned Exposure","CDISC CDASH Units for Planned Exposure Terminology"
"37250","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78430-C48480","","","CAPSULE","A dosing measurement based on the capsule unit.(NCI)","C48480","cap;Capsule Dosing Unit","Capsule Dosing Unit"
"37251","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78430-C48155","","","g","A unit of mass equal to one thousandth (1E-3) of a kilogram, the kilogram being the base unit of mass in the International System of Units (SI).","C48155","Gram","Gram"
"37252","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78430-C28253","","","mg","A unit of mass equal to one thousandth (1E-3) of a gram.","C28253","Milligram","Milligram"
"37253","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78430-C28254","","","mL","A unit of volume equal to one thousandth (1E-3) of a liter.","C28254","cm3;Milliliter","Milliliter"
"37254","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78430-C65060","","","PUFF","A means of delivering a defined dose of a therapeutic aerolized solution into either the upper or lower respiratory tract. Metered-dose inhalers or spray pumps are devices that provide a puff dose for delivery into either the oral or the nasal cavity.(NCI)","C65060","Puff Dosing Unit","Puff Dosing Unit"
"37255","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78430-C48542","","","TABLET","A dosing measurement based on the tablet unit.(NCI)","C48542","tab;Tablet Dosing Unit","Tablet Dosing Unit"
"37256","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78430-C48152","","","ug","A unit of mass equal to one millionth (1E-6) of a gram.","C48152","mcg;Microgram","Microgram"
"37257","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78431","Vital Signs Position of Subject","true","VSPOS","A terminology subset of the CDISC SDTM Position codelist created for CDASH Vital Signs Position of Subject codelist. (NCI)","C78431","Vital Signs Position of Subject","CDISC CDASH Vital Signs Position of Subject Terminology"
"37258","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78431-C62122","","","SITTING","The state or act of one who sits; the posture of one who occupies a seat. (NCI)","C62122","Sitting","Sitting"
"37259","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78431-C62166","","","STANDING","The act of assuming or maintaining an erect upright position. (NCI)","C62166","Orthostatic;Standing","Standing"
"37260","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78431-C62167","","","SUPINE","A posterior recumbent body position whereby the person lies on its back and faces upward. (NCI)","C62167","Supine","Supine Position"
