"id:ID","alt_label","definition","extensible","identifier","label","notation","pref_label","uri"
"553","Health Assessment Questionnaire Disability Index Without Pain Visual Analog Scale Questionnaire Test Name","Health Assessment Questionnaire Disability Index Without Pain Visual Analog Scale test name.","false","C132522","Health Assessment Questionnaire Disability Index Without Pain Visual Analog Scale Questionnaire Test Name","HAQ02TN","CDISC Questionnaire HAQ-DI Without VAS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132522"
"554","Health Care Encounters Dictionary Derived Term","A terminology codelist based on the standardized or preprinted name of the healthcare encounter that occurs.","true","C171444","Health Care Encounters Dictionary Derived Term","HODECOD","CDISC SDTM Health Care Encounters Dictionary Derived Term Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C171444"
"555","Holter ECG Read Method Response","Terminology relevant to the method for how the Holter ECG is read, with respect to how much human intervention is involved.","true","C184330","Holter ECG Read Method Response","HEGRDMTH","CDISC SDTM Holter ECG Read Method Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C184330"
"556","Holter ECG Results","Terminology relevant to the responses that describe Holter ECG interpretative findings.","true","C120522","Holter ECG Results","HESTRESC","CDISC SDTM Holter ECG Results Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120522"
"557","Holter ECG Test Code","Terminology relevant to the test codes that describe Holter ECG interpretative findings.","true","C120523","Holter ECG Test Code","HETESTCD","CDISC SDTM Holter ECG Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120523"
"558","Holter ECG Test Name","Terminology relevant to the test names that describe Holter ECG interpretative findings.","true","C120524","Holter ECG Test Name","HETEST","CDISC SDTM Holter ECG Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120524"
"559","Hospital Anxiety and Depression Scale Questionnaire Test Code","Hospital Anxiety and Depression Scale test code.","false","C103469","Hospital Anxiety and Depression Scale Questionnaire Test Code","HADS01TC","CDISC Questionnaire HADS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103469"
"560","Hospital Anxiety and Depression Scale Questionnaire Test Name","Hospital Anxiety and Depression Scale test name.","false","C103468","Hospital Anxiety and Depression Scale Questionnaire Test Name","HADS01TN","CDISC Questionnaire HADS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103468"
"561","Huntington's Disease Cognitive Assessment Battery Functional Test Test Code","Huntington's Disease Cognitive Assessment Battery test code.","false","C166188","Huntington's Disease Cognitive Assessment Battery Functional Test Test Code","HDCAB1TC","CDISC Functional Test HD-CAB Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166188"
"562","Huntington's Disease Cognitive Assessment Battery Functional Test Test Name","Huntington's Disease Cognitive Assessment Battery test name.","false","C166187","Huntington's Disease Cognitive Assessment Battery Functional Test Test Name","HDCAB1TN","CDISC Functional Test HD-CAB Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166187"
"563","Hypoglycemic Confidence Scale Questionnaire Test Code","Hypoglycemic Confidence Scale test code.","false","C163393","Hypoglycemic Confidence Scale Questionnaire Test Code","HCS01TC","CDISC Questionnaire HCS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163393"
"564","Hypoglycemic Confidence Scale Questionnaire Test Name","Hypoglycemic Confidence Scale test name.","false","C163392","Hypoglycemic Confidence Scale Questionnaire Test Name","HCS01TN","CDISC Questionnaire HCS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163392"
"565","Immunogenicity Specimen Assessments Test Code","Terminology relevant to the immunogenicity specimen test codes of the CDISC Study Data Tabulation Model.","true","C120525","Immunogenicity Specimen Assessments Test Code","ISTESTCD","CDISC SDTM Immunogenicity Specimen Assessments Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120525"
"566","Immunogenicity Specimen Assessments Test Name","Terminology relevant to the immunogenicity specimen test names of the CDISC Study Data Tabulation Model.","true","C120526","Immunogenicity Specimen Assessments Test Name","ISTEST","CDISC SDTM Immunogenicity Specimen Assessments Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120526"
"567","Impact of Visual Impairment Scale Questionnaire Test Code","Impact of Visual Impairment Scale test code.","false","C113856","Impact of Visual Impairment Scale Questionnaire Test Code","IVIS01TC","CDISC Questionnaire Impact of Visual Impairment Scale Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113856"
"568","Impact of Visual Impairment Scale Questionnaire Test Name","Impact of Visual Impairment Scale test name.","false","C113855","Impact of Visual Impairment Scale Questionnaire Test Name","IVIS01TN","CDISC Questionnaire Impact of Visual Impairment Scale Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113855"
"569","Integumentary System Test Code","A terminology codelist to describe the test codes for examinations of the integumentary system.","true","C170445","Integumentary System Test Code","INTEGUCD","CDISC SDTM Integumentary System Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170445"
"570","Integumentary System Test Name","A terminology codelist to describe the test names for examinations of the integumentary system.","true","C170444","Integumentary System Test Name","INTEGU","CDISC SDTM Integumentary System Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170444"
"571","International Index of Erectile Function Questionnaire Test Code","International Index of Erectile Function test code.","false","C103471","International Index of Erectile Function Questionnaire Test Code","IIEF01TC","CDISC Questionnaire IIEF Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103471"
"572","International Index of Erectile Function Questionnaire Test Name","International Index of Erectile Function test name.","false","C103470","International Index of Erectile Function Questionnaire Test Name","IIEF01TN","CDISC Questionnaire IIEF Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103470"
"573","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Self-Administered Format Questionnaire Test Code","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Self-Administered Format test code.","false","C141665","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Self-Administered Format Questionnaire Test Code","IPAQ04TC","CDISC Questionnaire IPAQ Short Last 7 Days Self-administered Format Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141665"
"574","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Self-Administered Format Questionnaire Test Name","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Self-Administered Format test name.","false","C141664","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Self-Administered Format Questionnaire Test Name","IPAQ04TN","CDISC Questionnaire IPAQ Short Last 7 Days Self-administered Format Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141664"
"575","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Telephone Format Questionnaire Test Code","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Telephone Format test code.","false","C141671","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Telephone Format Questionnaire Test Code","IPAQ01TC","CDISC Questionnaire IPAQ Short Last 7 Days Telephone Format Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141671"
"576","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Telephone Format Questionnaire Test Name","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Telephone Format test name.","false","C141670","International Physical Activity Questionnaire (August 2002) Short Last 7 Days Telephone Format Questionnaire Test Name","IPAQ01TN","CDISC Questionnaire IPAQ Short Last 7 Days Telephone Format Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141670"
"577","International Physical Activity Questionnaire (November 2002) Long Last 7 Days Telephone Format Questionnaire Test Code","International Physical Activity Questionnaire (November 2002) Long Last 7 Days Telephone Format test code.","false","C141669","International Physical Activity Questionnaire (November 2002) Long Last 7 Days Telephone Format Questionnaire Test Code","IPAQ02TC","CDISC Questionnaire IPAQ Long Last 7 Days Telephone Format Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141669"
"578","International Physical Activity Questionnaire (November 2002) Long Last 7 Days Telephone Format Questionnaire Test Name","International Physical Activity Questionnaire (November 2002) Long Last 7 Days Telephone Format test name.","false","C141668","International Physical Activity Questionnaire (November 2002) Long Last 7 Days Telephone Format Questionnaire Test Name","IPAQ02TN","CDISC Questionnaire IPAQ Long Last 7 Days Telephone Format Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141668"
"579","International Physical Activity Questionnaire (October 2002) Long Last 7 Days Self-Administered Format Questionnaire Test Code","International Physical Activity Questionnaire (October 2002) Long Last 7 Days Self-Administered Format test code.","false","C141667","International Physical Activity Questionnaire (October 2002) Long Last 7 Days Self-Administered Format Questionnaire Test Code","IPAQ03TC","CDISC Questionnaire IPAQ Long Last 7 Days Self-Administered Format Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141667"
"580","International Physical Activity Questionnaire (October 2002) Long Last 7 Days Self-Administered Format Questionnaire Test Name","International Physical Activity Questionnaire (October 2002) Long Last 7 Days Self-Administered Format test name.","false","C141666","International Physical Activity Questionnaire (October 2002) Long Last 7 Days Self-Administered Format Questionnaire Test Name","IPAQ03TN","CDISC Questionnaire IPAQ Long Last 7 Days Self-Administered Format Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141666"
"581","International Prostate Symptom Score Questionnaire ORRES for IPS0101 Through IPS0106 TN/TC","International Prostate Symptom Score original result for IPS0101 through IPS0106 test and test code.","false","C182461","International Prostate Symptom Score Questionnaire ORRES for IPS0101 Through IPS0106 TN/TC","IPS0101T06OR","CDISC Questionnaire International Prostate Symptom Score IPS0101 Through IPS0106 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182461"
"582","International Prostate Symptom Score Questionnaire ORRES for IPS0107 TN/TC","International Prostate Symptom Score original result for IPS0107 test and test code.","false","C182462","International Prostate Symptom Score Questionnaire ORRES for IPS0107 TN/TC","IPS0107OR","CDISC Questionnaire International Prostate Symptom Score IPS0107 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182462"
"583","International Prostate Symptom Score Questionnaire ORRES for IPS0109 TN/TC","International Prostate Symptom Score original result for IPS0109 test and test code.","false","C182463","International Prostate Symptom Score Questionnaire ORRES for IPS0109 TN/TC","IPS0109OR","CDISC Questionnaire International Prostate Symptom Score IPS0109 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182463"
"584","International Prostate Symptom Score Questionnaire STRESC for IPS0101 Through IPS0106 TN/TC","International Prostate Symptom Score standardized character result for IPS0101 Through IPS0106 test and test code.","false","C182499","International Prostate Symptom Score Questionnaire STRESC for IPS0101 Through IPS0106 TN/TC","IPS0101T06STR","CDISC Questionnaire International Prostate Symptom Score IPS0101 Through IPS0106 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182499"
"585","International Prostate Symptom Score Questionnaire STRESC for IPS0107 TN/TC","International Prostate Symptom Score standardized character result for IPS0107 test and test code.","false","C182500","International Prostate Symptom Score Questionnaire STRESC for IPS0107 TN/TC","IPS0107STR","CDISC Questionnaire International Prostate Symptom Score IPS0107 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182500"
"586","International Prostate Symptom Score Questionnaire STRESC for IPS0109 TN/TC","International Prostate Symptom Score standardized character result for IPS0109 test and test code.","false","C182501","International Prostate Symptom Score Questionnaire STRESC for IPS0109 TN/TC","IPS0109STR","CDISC Questionnaire International Prostate Symptom Score IPS0109 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182501"
"587","International Prostate Symptom Score Questionnaire Test Code","International Prostate Symptom Score test code.","false","C183547","International Prostate Symptom Score Questionnaire Test Code","IPS01TC","CDISC Questionnaire IPSS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C183547"
"588","International Prostate Symptom Score Questionnaire Test Name","International Prostate Symptom Score test name.","false","C183546","International Prostate Symptom Score Questionnaire Test Name","IPS01TN","CDISC Questionnaire IPSS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C183546"
"589","Intervention Model Response","A terminology codelist relevant to the trial design developed to compare treatment groups.","true","C99076","Intervention Model Response","INTMODEL","CDISC SDTM Intervention Model Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C99076"
"590","Intervention Type Response","A terminology codelist relevant to the kind of product or procedure studied in a trial.","false","C99078","Intervention Type Response","INTTYPE","CDISC SDTM Intervention Type Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C99078"
"591","Inventory of Depressive Symptomatology Clinician-Rated Version Clinical Classification Test Code","Inventory of Depressive Symptomatology Clinician-Rated Version test code.","false","C130247","Inventory of Depressive Symptomatology Clinician-Rated Version Clinical Classification Test Code","IDSC1TC","CDISC Clinical Classification IDS-C Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130247"
"592","Inventory of Depressive Symptomatology Clinician-Rated Version Clinical Classification Test Name","Inventory of Depressive Symptomatology Clinician-Rated Version test name.","false","C130246","Inventory of Depressive Symptomatology Clinician-Rated Version Clinical Classification Test Name","IDSC1TN","CDISC Clinical Classification IDS-C Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130246"
"593","Inventory of Depressive Symptomatology Self-Report Version Questionnaire Test Code","Inventory of Depressive Symptomatology Self-Report Version test code.","false","C130261","Inventory of Depressive Symptomatology Self-Report Version Questionnaire Test Code","IDSR1TC","CDISC Questionnaire IDS-SR Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130261"
"594","Inventory of Depressive Symptomatology Self-Report Version Questionnaire Test Name","Inventory of Depressive Symptomatology Self-Report Version test name.","false","C130260","Inventory of Depressive Symptomatology Self-Report Version Questionnaire Test Name","IDSR1TN","CDISC Questionnaire IDS-SR Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130260"
"595","JFK Coma Recovery Scale-Revised Clinical Classification Test Code","JFK Coma Recovery Scale-Revised test code.","false","C124684","JFK Coma Recovery Scale-Revised Clinical Classification Test Code","CRSR01TC","CDISC Clinical Classification CRS-R Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124684"
"596","JFK Coma Recovery Scale-Revised Clinical Classification Test Name","JFK Coma Recovery Scale-Revised test name.","false","C124683","JFK Coma Recovery Scale-Revised Clinical Classification Test Name","CRSR01TN","CDISC Clinical Classification CRS-R Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124683"
"597","Karnofsky Performance Status Scale Clinical Classification ORRES for KPSS0101 TN/TC","Karnofsky Performance Status Scale original result for KPSS0101 test and test code.","false","C182469","Karnofsky Performance Status Scale Clinical Classification ORRES for KPSS0101 TN/TC","KPSS0101OR","CDISC Clinical Classification Karnofsky Performance Status Scale KPSS0101 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182469"
"598","Karnofsky Performance Status Scale Clinical Classification STRESC for KPSS0101 TN/TC","Karnofsky Performance Status Scale standardized character result for KPSS0101 test and test code.","false","C182507","Karnofsky Performance Status Scale Clinical Classification STRESC for KPSS0101 TN/TC","KPSS0101STR","CDISC Clinical Classification Karnofsky Performance Status Scale KPSS0101 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182507"
"599","Karnofsky Performance Status Scale Clinical Classification Test Code","Karnofsky Performance Status Scale test code.","false","C100170","Karnofsky Performance Status Scale Clinical Classification Test Code","KPSS01TC","CDISC Clinical Classification KPS Scale Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100170"
"600","Karnofsky Performance Status Scale Clinical Classification Test Name","Karnofsky Performance Status Scale test name.","false","C100169","Karnofsky Performance Status Scale Clinical Classification Test Name","KPSS01TN","CDISC Clinical Classification KPS Scale Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100169"
"601","Kidney Disease Improving Global Outcomes Staging For Acute Kidney Injury Clinical Classification Test Code","Kidney Disease Improving Global Outcomes Staging For Acute Kidney Injury test code.","false","C170529","Kidney Disease Improving Global Outcomes Staging For Acute Kidney Injury Clinical Classification Test Code","KDIGO1TC","CDISC Clinical Classification KDIGO-AKI Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170529"
"602","Kidney Disease Improving Global Outcomes Staging For Acute Kidney Injury Clinical Classification Test Name","Kidney Disease Improving Global Outcomes Staging For Acute Kidney Injury test name.","false","C170528","Kidney Disease Improving Global Outcomes Staging For Acute Kidney Injury Clinical Classification Test Name","KDIGO1TN","CDISC Clinical Classification KDIGO-AKI Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170528"
"603","Kidney Donor Profile Index Clinical Classification Test Code","Kidney Donor Profile Index test code.","false","C130251","Kidney Donor Profile Index Clinical Classification Test Code","KDPI01TC","CDISC Clinical Classification KDPI Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130251"
"604","Kidney Donor Profile Index Clinical Classification Test Name","Kidney Donor Profile Index test name.","false","C130250","Kidney Donor Profile Index Clinical Classification Test Name","KDPI01TN","CDISC Clinical Classification KDPI Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130250"
"605","Killip Class Responses","A terminology codelist based on the classification developed by Killip and Kimball, which classifies patients with myocardial infarction based on routine physical examination parameters, such as the presence or absence of rales, or a decreased systolic blood pressure.","false","C101840","Killip Class Responses","KILLIPC","CDISC SDTM Killip Class Responses Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101840"
"606","Kurtzke Expanded Disability Status Scale Clinical Classification Test Code","Kurtzke Expanded Disability Status Scale test code.","false","C112439","Kurtzke Expanded Disability Status Scale Clinical Classification Test Code","EDSS01TC","CDISC Clinical Classification EDSS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112439"
"607","Kurtzke Expanded Disability Status Scale Clinical Classification Test Name","Kurtzke Expanded Disability Status Scale test name.","false","C112438","Kurtzke Expanded Disability Status Scale Clinical Classification Test Name","EDSS01TN","CDISC Clinical Classification EDSS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112438"
"608","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS101 TN/TC","Kurtzke Functional System Scores original result for KFSS101 test and test code.","false","C182475","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS101 TN/TC","KFSS101OR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS101 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182475"
"609","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS102 TN/TC","Kurtzke Functional System Scores original result for KFSS102 test and test code.","false","C182476","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS102 TN/TC","KFSS102OR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS102 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182476"
"610","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS102A and KFSS106A TN/TC","Kurtzke Functional System Scores original result for KFSS102A and KFSS106A test and test code.","false","C182477","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS102A and KFSS106A TN/TC","KFSS102A&6AOR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS102A and KFSS106A Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182477"
"611","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS103 TN/TC","Kurtzke Functional System Scores original result for KFSS103 test and test code.","false","C182478","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS103 TN/TC","KFSS103OR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS103 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182478"
"612","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS104 TN/TC","Kurtzke Functional System Scores original result for KFSS104 test and test code.","false","C182479","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS104 TN/TC","KFSS104OR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS104 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182479"
"613","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS105 TN/TC","Kurtzke Functional System Scores original result for KFSS105 test and test code.","false","C182480","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS105 TN/TC","KFSS105OR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS105 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182480"
"614","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS106 TN/TC","Kurtzke Functional System Scores original result for KFSS106 test and test code.","false","C182481","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS106 TN/TC","KFSS106OR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS106 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182481"
"615","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS107 TN/TC","Kurtzke Functional System Scores original result for KFSS107 test and test code.","false","C182482","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS107 TN/TC","KFSS107OR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS107 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182482"
"616","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS108 TN/TC","Kurtzke Functional System Scores original result for KFSS108 test and test code.","false","C182483","Kurtzke Functional System Scores Clinical Classification ORRES for KFSS108 TN/TC","KFSS108OR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS108 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182483"
"617","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS101 TN/TC","Kurtzke Functional System Scores standardized character result for KFSS101 test and test code.","false","C182513","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS101 TN/TC","KFSS101STR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS101 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182513"
"618","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS102 TN/TC","Kurtzke Functional System Scores standardized character result for KFSS102 test and test code.","false","C182514","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS102 TN/TC","KFSS102STR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS102 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182514"
"619","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS102A and KFSS106A TN/TC","Kurtzke Functional System Scores standardized character result for KFSS102A and KFSS106A test and test code.","false","C182515","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS102A and KFSS106A TN/TC","KFSS102A&6ASTR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS102A and KFSS106A Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182515"
"620","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS103 TN/TC","Kurtzke Functional System Scores standardized character result for KFSS103 test and test code.","false","C182516","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS103 TN/TC","KFSS103STR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS103 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182516"
"621","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS104 TN/TC","Kurtzke Functional System Scores standardized character result for KFSS104 test and test code.","false","C182517","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS104 TN/TC","KFSS104STR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS104 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182517"
"622","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS105 TN/TC","Kurtzke Functional System Scores standardized character result for KFSS105 test and test code.","false","C182518","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS105 TN/TC","KFSS105STR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS105 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182518"
"623","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS106 TN/TC","Kurtzke Functional System Scores standardized character result for KFSS106 test and test code.","false","C182519","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS106 TN/TC","KFSS106STR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS106 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182519"
"624","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS107 TN/TC","Kurtzke Functional System Scores standardized character result for KFSS107 test and test code.","false","C182520","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS107 TN/TC","KFSS107STR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS107 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182520"
"625","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS108 TN/TC","Kurtzke Functional System Scores standardized character result for KFSS108 test and test code.","false","C182521","Kurtzke Functional System Scores Clinical Classification STRESC for KFSS108 TN/TC","KFSS108STR","CDISC Clinical Classification Kurtzke Functional System Scores KFSS108 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182521"
"626","Kurtzke Functional Systems Scores Clinical Classification Test Code","Kurtzke Functional Systems Scores test code.","false","C112443","Kurtzke Functional Systems Scores Clinical Classification Test Code","KFSS1TC","CDISC Clinical Classification KFSS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112443"
"627","Kurtzke Functional Systems Scores Clinical Classification Test Name","Kurtzke Functional Systems Scores test name.","false","C112442","Kurtzke Functional Systems Scores Clinical Classification Test Name","KFSS1TN","CDISC Clinical Classification KFSS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112442"
"628","Laboratory Analytical Method Calculation Formula","Terminology relevant to the formula names associated with a laboratory test calculation.","true","C160922","Laboratory Analytical Method Calculation Formula","LBANMET","CDISC SDTM Laboratory Analytical Method Calculation Formula Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C160922"
"629","Laboratory Test Code","Terminology used for laboratory test codes of the CDISC Study Data Tabulation Model.","true","C65047","Laboratory Test Code","LBTESTCD","CDISC SDTM Laboratory Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C65047"
"630","Laboratory Test Name","Terminology used for laboratory test names of the CDISC Study Data Tabulation Model.","true","C67154","Laboratory Test Name","LBTEST","CDISC SDTM Laboratory Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C67154"
"631","Laboratory Test Standard Character Result","Terminology relevant to the standardized results, in character format, for laboratory tests.","true","C102580","Laboratory Test Standard Character Result","LBSTRESC","CDISC SDTM Laboratory Test Standard Character Result Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C102580"
"632","Lansky Play-Performance Status Scale Clinical Classification Test Code","Lansky Play-Performance Status Scale test code.","false","C138215","Lansky Play-Performance Status Scale Clinical Classification Test Code","LPPSS1TC","CDISC Clinical Classification LPSS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138215"
